id,example_ja,example_zh
n3_1983,人は酸素がなければ生きられません。,人沒有氧氣就無法生存。
n3_1984,水素はとても軽い気体です。,氫氣是非常輕的氣體。
n3_1985,商品の成分を確認してから買いました。,我確認商品成分後才購買。
n3_1986,家族との時間は私にとって宝です。,和家人相處的時間對我來說是寶物。
n3_1987,この地域の地質は火山活動の影響を受けています。,這個地區的地質受到火山活動影響。
n3_1988,雨で靴に土がつきました。,因為下雨鞋子沾上了土。
n3_1989,米の粒が床に落ちています。,米粒掉在地板上。
n3_1990,鉄は丈夫ですが錆びやすいです。,鐵很堅固但是容易生鏽。
n3_1991,透明な袋に資料を入れてください。,請把資料放進透明袋裡。
n3_1992,この植物には毒があるので触らないでください。,這種植物有毒所以請不要碰。
n3_1993,夏祭りの最後に花火が上がりました。,夏日祭典最後放了煙火。
n3_1994,割れたガラスの破片を集めました。,我把破掉的玻璃碎片收集起來。
n3_1995,指輪を薬指にはめました。,我把戒指戴在無名指上。
n3_1996,物質の性質を実験で調べました。,透過實驗調查了物質的性質。
n3_1997,彼女は小さな宝石の指輪を買いました。,她買了一枚小寶石戒指。
n3_1998,薬品を扱うときは手袋をしてください。,處理藥品時請戴手套。
n3_1999,車のオイルを定期的に交換しています。,我定期更換汽車機油。
n3_2000,やかんの口から水蒸気が出ています。,水壺口冒出水蒸氣。
n3_2001,運動の後は水分を十分に取ってください。,運動後請充分補充水分。
n3_2002,風が止んで湖の水面が静かになりました。,風停了湖面變得平靜。
n3_2003,昔は石炭が重要なエネルギー源でした。,以前煤炭是重要的能源。
n3_2004,この国は石油を多く輸入しています。,這個國家進口很多石油。
n3_2005,工事のため午前中は断水します。,因為施工上午會停水。
n3_2006,この装置には直流の電気を使います。,這個裝置使用直流電。
n3_2007,電流が強すぎると機械が壊れることがあります。,電流太強時機器可能會壞掉。
n3_2008,夏は電力の使用量が増えます。,夏天電力使用量會增加。
n3_2009,冬になるとストーブ用の灯油を買います。,到了冬天會買暖爐用的煤油。
n3_2010,工場でガスが爆発する事故が起きました。,工廠發生了瓦斯爆炸事故。
n3_2011,この地域では風の力で発電しています。,這個地區利用風力發電。
n3_2012,火山から赤い溶岩が流れ出しました。,紅色熔岩從火山流出。
n3_2013,このお菓子の原料は米です。,這個點心的原料是米。
n3_2014,道路はコンクリートで固められています。,道路用混凝土鋪得很結實。
n3_2015,倉庫には建築用の材木が積んであります。,倉庫裡堆著建築用木材。
n3_2016,セメントに水を混ぜて壁を作ります。,把水泥和水混合後做牆。
n3_2017,雨の後で靴に泥がつきました。,雨後鞋子沾上了泥巴。
n3_2018,野菜からビタミンを取るようにしています。,我盡量從蔬菜攝取維他命。
n3_2019,この家具には良い木材が使われています。,這件家具使用了很好的木材。
n3_2020,朝日を受けて海が輝いていました。,海面映著朝陽閃閃發亮。
n3_2021,研究所では毎日気温を観測しています。,研究所每天觀測氣溫。
n3_2022,山の上では気圧が低くなります。,山上氣壓會變低。
n3_2023,高気圧に覆われて今日はよく晴れました。,今天受到高氣壓籠罩所以天氣很好。
n3_2024,窓から細い光線が差し込みました。,細細的光線從窗戶照進來。
n3_2025,地球の大気は生物を守っています。,地球的大氣保護著生物。
n3_2026,夜空に細い三日月が見えます。,夜空中看得見細細的月牙。
n3_2027,会場は期待に満ちていました。,會場充滿了期待。
n3_2028,明け方に強い雨が降りました。,清晨下了一場大雨。
n3_2029,嵐のため船は港に戻りました。,因為暴風雨船回到了港口。
n3_2030,努力すれば一層成長できます。,只要努力就能更加成長。
n3_2031,今日は海が穏やかで船が出せそうです。,今天海面平穩，看起來可以出船。
n3_2032,この製品は性能で新型に劣ります。,這項產品在性能上不如新款。
n3_2033,この地方は一年中温暖です。,這個地方一年四季都很溫暖。
n3_2034,今日は快晴で遠くの山まで見えます。,今天大晴天，連遠處的山都看得見。
n3_2035,今年の桜は格別に美しいです。,今年的櫻花格外美麗。
n3_2036,強風で傘が壊れてしまいました。,傘被強風吹壞了。
n3_2037,天気がぐずついて洗濯物が乾きません。,天氣陰沉，衣服曬不乾。
n3_2038,古い橋が大雨で崩れました。,老橋因大雨倒塌了。
n3_2039,寒い夜に手足が凍えました。,寒冷的夜晚手腳凍僵了。
n3_2040,朝の寒さが少しずつ厳しくなっています。,早晨的寒意逐漸變得嚴重。
n3_2041,山の空気は爽やかで気持ちがいいです。,山裡的空氣很清爽，讓人舒服。
n3_2042,しばらくすると波の音が静まりました。,過了一會兒浪聲平靜下來了。
n3_2043,夏の日が強く照っています。,夏日的陽光強烈照耀著。
n3_2044,にわか雨に降られて服が濡れました。,被突如其來的雨淋到，衣服濕了。
n3_2045,梅雨の時期は洗濯物が乾きにくいです。,梅雨季時衣服不容易乾。
n3_2046,午後の日差しが部屋に入ってきます。,午後的陽光照進房間。
n3_2047,日の入りの時間が少しずつ早くなっています。,日落時間逐漸變早。
n3_2048,山の上で日の出を見ました。,我在山上看了日出。
n3_2049,カーテンが風でふわっと揺れました。,窗簾被風吹得輕飄飄地搖動。
n3_2050,桜の花びらが風に舞っています。,櫻花花瓣在風中飛舞。
n3_2051,祖父は最近めっきり元気がなくなりました。,祖父最近明顯變得沒精神。
n3_2052,ものすごい音がして皆が驚きました。,傳來驚人的聲響，大家都嚇了一跳。
n3_2053,夕立が来そうなので早く帰りましょう。,看起來午後雷陣雨要來了，我們早點回去吧。
n3_2054,天気予報では明日は雪だそうです。,天氣預報說明天會下雪。
n3_2055,山の近くで落雷がありました。,山附近發生了雷擊。
n3_2056,火災を防ぐために電源を確認してください。,為了防止火災，請確認電源。
n3_2057,清い水が山から流れてきます。,清澈的水從山裡流下來。
n3_2058,朝の霧で前がよく見えませんでした。,因為早晨的霧，前方看不太清楚。
n3_2059,落とした皿が細かく砕けました。,掉下去的盤子碎成小片。
n3_2060,午後から空が曇ってきました。,從下午開始天空陰了下來。
n3_2061,寒い朝に畑へ霜が降りました。,寒冷的早晨田裡結了霜。
n3_2062,地球には重力があります。,地球有重力。
n3_2063,水たまりの水が日差しで蒸発しました。,水窪裡的水因陽光蒸發了。
n3_2064,台風が島に接近しています。,颱風正在接近島嶼。
n3_2065,大雨で川が増水しました。,大雨使河川水位上升。
n3_2066,この温泉は天然の湯です。,這個溫泉是天然泉水。
n3_2067,大雨で山道に土砂崩れが起きました。,大雨導致山路發生山崩。
n3_2068,突風で自転車が倒れました。,腳踏車被突風吹倒了。
n3_2069,大雨の後で川の水が濁っています。,大雨後河水變得混濁。
n3_2070,雨上がりの空に虹が出ました。,雨停後天空出現了彩虹。
n3_2071,ドアが独りでに開いて驚きました。,門自己打開了，讓我嚇了一跳。
n3_2072,火山の噴火で周辺に灰が降りました。,火山爆發使周邊降下火山灰。
n3_2073,自然にはまだ分からない法則が多くあります。,自然界還有很多尚未了解的法則。
n3_2074,万一の時はこの番号に連絡してください。,萬一發生狀況時請聯絡這個號碼。
n3_2075,森の奥に小さな泉があります。,森林深處有一座小泉水。
n3_2076,この運河は町の中心を流れています。,這條運河流經城鎮中心。
n3_2077,丘の上から町全体が見えます。,從小丘上可以看到整座城鎮。
n3_2078,彼は泳げないので深い川で溺れそうになりました。,他不會游泳，所以差點在深河裡溺水。
n3_2079,旅行先で有名な温泉に入りました。,我在旅行地泡了有名的溫泉。
n3_2080,海洋の環境を守る活動に参加しました。,我參加了保護海洋環境的活動。
n3_2081,火山の火口には近づかないでください。,請不要靠近火山口。
n3_2082,川の岸に小さな花が咲いています。,河岸邊開著小花。
n3_2083,この町には古い城の旧跡があります。,這座城鎮有古城的遺跡。
n3_2084,地図には緯度と経度が示されています。,地圖上標示著緯度與經度。
n3_2085,険しい山道を何時間も歩きました。,我們走了好幾個小時陡峭的山路。
n3_2086,川沿いに広い耕地が広がっています。,河邊展開著廣闊的農地。
n3_2087,国境を越すにはパスポートが必要です。,越過國境需要護照。
n3_2088,砂漠では昼と夜の温度差が大きいです。,沙漠裡白天和夜晚的溫差很大。
n3_2089,この山林は国が管理しています。,這片山林由國家管理。
n3_2090,雨で地面がぬかるんでいます。,地面因下雨變得泥濘。
