level,reading,writing,page,column,entry_no,needs_review,review_reason,ocr_context
N1,そうきん,送金,704,left,08,,,"08 |そうきん【送金】       を / 和上分 匯款,寄錢                     1 / だいがくせい むす こ   そうきん               :"
N1,とりひき,取引,704,left,00,,,0 | とりひき【取引】      1 / 各計 交易・劉易         | / とりひき   せいりつ                         :
N1,なりたつ,成り立つ,704,left,10,,,"10 |なりたつ【成り立つ】     | / 5 成立;談妥,達成協議;划得來, ! / 有利可圖 : 能維持;(古)成長           1"
N1,はいぶん,配分,704,left,01,,,1 | はいぶん【配分】                も / 衝他9 分配 ・ 分割          1 / リ えき はいぶん                         1(
N1,ボイコット,boycott,704,left,12,,,"12 |ボイコット 【boycott】        生 / る 聯合抵制,拒絕交易(某貨物),聯 ;(! / 合排斥(某勢力)                 1 ("
N1,うりだし,売り出し,704,right,01,,,"1 |うりだし【売り出し】      26 / ? 開始出售 ; 減價出售,賤賣;出名, 經 / 露頭角"
N1,うりだす,売り出す,704,right,02,,,2 |うりだす【売り出す】 / 到 上市・出笛 : 出名・紅起來 / しんしょうひん   う   吉
N1,おまけ,お負け,704,right,03,,,3 | おまけ【お負け】 / 他蔥 (作為贈品)另外贈送;另外附加 / 的東西) ; 算便宜
N1,おろしうり,卸売・卸売り,704,right,04,,,4 | おろしうり【卸売・卸売り】 / ) 批發 / おろしう りぎょうしゃ   了 おぉおろし ね   か 轉
N1,かいこむ,買い込む,704,right,05,,,"5 | かいこむ【買い込む】 / 了 (大量)買進,購買 / しょくりょう   同   こ"
N1,かにゅう,加入,704,right,05,,,"5 | かにゅう【加入】 / -調ゆ 加上 , 参加 / ほ けん   か にゅう"
N1,こうにゅう,購入,705,left,07,,,"07 | こうにゅう【購入】 / 名・他ゆ 購入,買進,購置,採購 / にちようひん   こうに\う"
N1,こうばい,購買,705,left,08,,,os | こうばい【購買】 / 和名.他坊 買・ 購買 / こうばい い よく
N1,こうり,小売り,705,left,09,,,"09 | こうり【小売り】 / 名・他ず) 零售,小賣 / 還 攻   てん   おろ"
N1,しいれる,仕入れる,705,left,10,,,"10 | しいれる【仕入れる】 / 他下つ 購入,買進,採購(商品或原料) / (喻)由他處取得,獲得"
N1,したどり,下取り,705,left,11,,,11 | したどり【下取り】 / 征-他ゆ (把舊物)折價貼錢換取新物 / くるま したどだ      だ
N1,そくしん,促進,705,left,12,,,12 | そくしん【促進】 / 名・他 促進 / はんばいそくしんかつどう
N1,とうし,投資,705,left,13,,,13 | とうし【投資】 / 名・他め 投資 / 704 | 價格
N1,價格,,705,left,04,1,blank_writing;suspicious_writing,704 | 價格
N1,どくせん,独占,705,right,04,,,| 4 |どくせん【独占】 / . 1 名:他功 猫占・猫断 : 柚断 専営 / 1    どくせんはんばい
N1,まえうり,前売り,705,right,15,,,| 415 |まえうり【前売り】 / 3 名・他 預售 / H    まえ う   けん   か
N1,あたい,値,705,right,01,,,| 01 |あたい【値】 / | る 價值;價錢;(數)值 / 3   あたい
N1,たんか,単価,705,right,08,,,os |たんか【単価】 / i @ 單價
N1,校正f,,706,left,08,1,blank_writing;suspicious_writing,8              | 校正f / 回値打ちがある。        | 圖秋 / es | ひきあげる【引き上げる】 oz |
N1,の1へんどう,変動,706,left,,1,blank_entry_no;suspicious_reading,"の1へんどう【変動】             04 / 和和變動,改變,變化       i 作1 / ぶっ か  へんどう               :   4"
N1,やすっぽい,安っぽい,706,left,08,,,"08 | やすっぽい【安っぽい】 os / を 很像便宜貨,品質差的樣子,廉價, る / 不值錢 : 沒有品味,低俗,俗氣;沒有 圖"
N1,かくとく,獲得,706,right,,1,blank_entry_no,"かくとく【獲得】 / 獲得,取得,爭得 / きん   かくとく"
N1,辦/u,!了/【還元,706,right,,1,blank_entry_no,"辦/u[!了/【還元】 / 少 (事物的)歸還,回復原樣;(化) / えき   いち ぶ    しゃかい   かんげん"
N1,きょうじゅ,享受,706,right,,1,blank_entry_no,きょうじゅ【享受】 / り 享受;享有 / りいけい   きょうじゅ
N1,ぎょうせき,業績,706,right,,1,blank_entry_no,|ぎょうせき【業績】 / 工作ヽ 事業等)成就・ 業績 / ょうせき   の
N1,きんり,金利,706,right,,1,blank_entry_no,| きんり【金利】 / 利息 : 利率 / きんり 。 ひ さき 、
N1,くろじ,黒字,707,left,07,,,"07 | くろじ【黒字】 / @ 黑色的字;(經)盈餘,賺錢 / くろ じ   てん"
N1,ゲット,get,707,left,08,,,"08 |ゲット【get】 / 客-凶功 (籃球、兵上曲棍球等)得分;(作 / 取得,獲得"
N1,けんしょう,懸賞,707,left,09,,,"09 | けんしょう【懸賞】 / @ 懸賞;,賞金,獎品 / けんしょう   あ"
N1,しゅうえき,収益,707,left,10,,,10 | しゅうえき【収益】 / 會 収益 / しゅうえき   あ
N1,しょとく,所得,707,left,11,,,11 | しょとく【所得】 / 人 所得 収入:(納税時所報的)純収ハ / 所有物
N1,そこなう,損なう,707,left,12,,,12 | そこなう【損なう】 / (他五・接尾) 損壊 破損 : 傷害妨害(健康 / 感情等) : 損傷 死傷 : (接在其他動
N1,損益,,707,left,06,1,blank_writing;suspicious_writing,706 | 損益
N1,たまわる,賜る,707,right,13,,,"| 13 |たまわる【賜る】 / i ⑯ 蒙受賞賜;賜,賜予,賞賜 / :  しょう たまわ"
N1,とりぶん,取り分,707,right,46,,,| 146 |とりぶん【取り分】 / | 色 應得的份額 / :   ー  ぶん   かね はい
N1,べんしょう,弁償,708,left,20,,,20|べんしょう【弁償】       | 01 / 名・他サ) 賠償  名・ / 国井償させられる。       | 回
N1,ほうび,癌美                   1 aa,708,left,,1,blank_entry_no,"|ほうび【癌美                   1 aa / 全褒獎,獎勵;獎品,獎賞      | 全 / ほう び                             5"
N1,ほしょう,補償,708,left,22,,,22 |ほしょう【補償】       | g / 各他疙 補償・貼償                () / ほしょう う                         ーー
N1,りじゅん,利潤,708,left,24,,,24 | りじゅん【利潤】            0s / る 利潤・紅利           | る / り じゅん ついきゅう
N1,りそく,利息,708,left,25,,,25 | りそく【利息】                    i06 / 今利息             | る / りそく しはら                          :
N1,かくほ,確保,708,right,,1,blank_entry_no,| かくほ【確保】                   回 / ゆ) 牢牢保住 ・確保 / Etくりょう  かく ほ                          7
N1,かせぎ,稼ぎ,708,right,,1,blank_entry_no,|かせぎ【稼ぎ】 / 必工 : 工資;職業 / まぎが少ない。
N1,ギャラ,guarantee 之略,708,right,,1,blank_entry_no,| ギャラ 【guarantee 之略】 / 預約的)演出費 ・ 契約費 / し はら
N1,けっさん,決算,708,right,,1,blank_entry_no,| けっさん【決算】 / 他功 結帳 清算 / +っさん
N1,さいさん,採算,708,right,,1,blank_entry_no,"| さいさん【採算】 / (收支的)核算,核算人盈虧 / LY      あ"
N1,さしひき,差し引き,709,left,07,,,"07 | さしひき【差し引き】 / 名:自也サ 扣除,'減去;(相抵的)餘額, / 結算(的結果); (潮水的)漲落'(體溫的"
N1,しゅうし,収支,709,left,08,,,o8 | しゅうし【収支】 / 仿 収支 / し*う し   ごうけい
N1,たいぐう,待遇,709,left,09,,,"09 | たいぐう【待遇】 / 名・他サ・接尾) 接待,對待,服務;工資, / 報酬"
N1,ちょうしゅう,人徴収,709,left,10,,,"10 |ちょうしゅう【人徴収】 / 客-他功 徵收,收費 / ぜいきん   ちょうしゅう"
N1,ちんぎん,賃金,709,left,11,,,11 | ちんぎん【賃金】 / 名) 租金 : 工資 / ちんぎん   し はら
N1,てどり,手取り,709,left,12,,,12 | てどり【手取り】 / 名(相撲)技巧巧妙(的人 : ) (除去税S / 與其他費用的)實收款 ・ 淨收入
N1,借貸,,709,left,08,1,blank_writing;suspicious_writing,708 | 借貸
N1,にっとう,日当,709,right,13,,,13 | にっとう【日当】 / 1 @ 日薪 / にっとう
N1,ほうしゅう,報酬,709,right,15,,,| 15 |ほうしゅう【報酬 / i ) 報酬収益 / | 圏報酬を支払う。
N1,せいさん,精算,709,right,02,,,| 02 | せいさん【精算】 / i 化-他ず 計算精算結算:清理財産 結束
N1,たいのう,滞納,710,left,03,,,"03 |たいのう【滞納】        | 說和 / 屆季作(稅款,會費等)滯納,拖欠,請 .… / 期末統                    aa"
N1,gu,,710,left,08,1,blank_writing;suspicious_writing,"…                   8       | gu / 04 | たてかえる【立て替える】    還時 / で 墊付,代付"
N1,たてかえる,立て替える,710,left,04,,,"04 | たてかえる【立て替える】    還時 / で 墊付,代付 / でんしゃちん 大  か           H 11 |"
N1,とどこおる,滞る,710,left,05,,,"05 | とどこおる【滞る】             ee / 時 拖延,耽擱,遲延;拖欠     i42| / し はら      とどこお                              5"
N1,とりたてる,取り立てる,710,left,96,,,"96 |とりたてる【取り立てる】    由 / 始汪 催繳,索取;提拔       i13| / しゃっきん と   た                  :"
N1,はいしゃく,拝借,710,left,07,,,07 | はいしゃく【拝借】          ep / 和 (謙)拜借                i14| / 文  はいしゃく                   :
N1,へんかん,返還,710,right,,1,blank_entry_no,"へんかん【返還】 / ) 退還,歸爆(原主)                  N1 / 和    ヘルんかん"
N1,へんきゃく,返却,710,right,,1,blank_entry_no,"へんきゃく【返却】 / )還,歸還 / へんまきゃく"
N1,へんさい,返済,710,right,,1,blank_entry_no,"へんさい【返済】 / 償還,還債 / さい   せま"
N1,まえがり,前借り,710,right,,1,blank_entry_no,"まえがり【前借り】 / 借,預支 / 生   まえ が"
N1,リレ,利子,710,right,,1,blank_entry_no,"リレ【利子】 / )利息,利錢 / とが付く。"
N1,いっかつ,ー括,711,left,01,,,"「       01 | いっかつ【ー括】 / 」         名.他ず) 總括起來,全部 / いっかつ      こうにゅう"
N1,うちわけ,内訳,711,left,02,,,02 |うちわけ【内訳】 / 細目・明細・ 詳細内容 / うちわけ   しめ
N1,かんぜい,関税,711,left,03,,,"03 | かんぜい【関税】 / 「   名) 關稅,海關稅 / かんぜい"
N1,けいげん,軽減,711,left,04,,,04 | けいげん【軽減】 / 名・自他) 減輕 / ふたん けいげん
N1,けいひ,経費,711,left,05,,,05 | けいひ【経費】 / 名) 経費・開鎖 ・ 費用 / けい ひ   さくげん
N1,げっしゃ,月謝,711,left,06,,,"06 | げっしゃ【月謝】 / @) (毎月的)學費 , 月酬 / げっしゃ    し はら"
N1,けんやく,偽約,711,right,97,,,"| 97 |けんやく【偽約】 / 名,他多 節省'節約'儉省 / けんやくか お<     ささ"
N1,こうじょ,控除,711,right,om,,,| om |こうじょ【控除】 / i 名:他功 扣除 / ふ ようこうじょ はい
N1,ざんきん,残金,711,right,oy,,,"| oy |ざんきん【残金】 / | 便餘款,餘額;尾欠,差額 / ざんきん  し はら"
N1,じっぴ,実費,711,right,40,,,| 40 |じっぴ【実費】 / @ 實際所需費用;成本 / s   じっぴび   3
N1,てあて,手当て,711,right,42,,,"| 42 | てあて【手当て】 / 倒他め 準備・預備 : 津貼 : 生活福利 ; / |醫療,治療;小費"
N1,ばらまく,ばら撤く,712,left,15,,,"15 |ばらまく【ばら撤く】    | / (5 撒播,撒;到處花錢,散財 / かね        ま                      :"
N1,まえばらい,前払い,712,left,16,,,16 | まえばらい【前払い】 / 名 預付 / こうじ ひ いちぶ まえばら          :
N1,むだづかい,無駄遣い,712,left,17,,,"17 |むだづかい【無駄遣い】 / 中 浪費 ,亂花錢                   1 / ぜいきん 。 む だづか               4"
N1,ろうひ,浪費,712,left,18,,,18 |ろうひ【浪費】        bb / 和9 浪費 ;糟踢         1* / じ かん   ろう ひ    まね                       :(:
N1,かけ,掛け,712,right,02,,,2 |かけ【掛け】                         26 / 5 肉帳 : 帳款・欠賑 重量       円
N1,かぶしき,株式,712,right,03,,,3 | かぶしき【株式】 / ) (商)股份;股票;股權
N1,かへい,貨幣,712,right,04,,,4 |かへい【貨幣】 / ) (経)貨幣
N1,カンパ,(儀) kampanija,712,right,05,,,5 | カンパ【 (儀) kampanija】 / ・他の (「カンパニア」之略)勤募・ 募 / 的款項募集金 ;應募捐款
N1,ききん,基金,712,right,05,,,5 | ききん【基金】 / ) 基金
N1,こぎって,小切手,712,right,07,,,7 |こぎって【小切手】 / ) 支票
N1,ざいげん,財源,713,left,08,,,08 |ざいげん【財源】 / 包) 財源 / ざいげん   もと
N1,ざい,財,713,left,09,,,"09 | ざい【財】 / 含 財產,錢財;財寶,商品,物資 / きょがく 。 ざい きず"
N1,ざんだか,残高,713,left,10,,,10 |ざんだか【残高】 / る 餘額 / ざんだか   かくにん
N1,しきん,資金,713,left,11,,,11 | しきん【資金】 / る) 資金 ・ 資本 / し きん   そこ
N1,しさん,資産,713,left,12,,,12 | しさん【資産】 / @ 資産・ 財産: (法) 資産 / し さん   うんよう
N1,しぶつ,私物,713,left,13,,,13 | しぶつ【私物】 / @) 個人私有物件 / かいしゃ   ぶっぴん   し ぶつか
N1,じゅうほう,重宝,713,left,14,,,14 | じゅうほう【重宝】 / 人 貴重寶物 / じゅうほう   ほ かん
N1,しゆう,私有,713,right,05,,,| 5 |しゆう【私有】 / 名・他サ) 私有
N1,しょゆう,所有,713,right,06,,,| 6 |しょゆう【所有】 / i @-他功 所有
N1,ふどうさん,不動産,713,right,17,,,| 17 | ふどうさん【不動産】 / ; @) 不動產
N1,ぶんばい,分配,713,right,48,,,| 48 | ぶんばい【分配】 / | 二:他め 分配・分給 ・配給 / 5  ざいさん ぶんばい おこな
N1,ほかん,保管,713,right,09,,,| 9 |ほかん【保管】 / 倒-他 保管
N1,ぼきん,募金,713,right,20,,,| 20 |ぼきん【募金】 / i 名:自 募捐
N1,ほじょ,補助,713,right,21,,,| 21 |ほじょ【補助】 / ; @.凶功 補助
N1,まいぞう,埋蔵,714,left,22,,,"22 | まいぞう【埋蔵】             1 aa / ・他め) 埋藏 , 總藏 (名) / まいぞうきん さが                     Io"
N1,ゆうする,有する,714,left,23,,,23 | ゆうする【有する】                1 / 団広大な土地を有する。     | / 必 擁有莫大的土地。         i 國
N1,よきん,預金,714,left,24,,,24 |よきん【預金】                1 / 各自他疙 存款                       i 05 / よ きん    お                                  5 一
N1,わりあてる,割り当てる,714,left,25,,,"25 | わりあてる【割り当てる】 一 / 分配,分擔 ,分配額 ; 分派 ,分擔(的 6 / 任務)                       i 客"
N1,いやしい,卑しい,714,left,01,,,"01 |いやしい【卑しい】         | 護 / め 地位低下 ; 非常貧窮 ,寒酸;下流, … / いや                               1"
N1,かくさ,格差,714,right,,1,blank_entry_no,"|かくさ【格差】 / 商品的)級別差別 ,差價 ,質量差別; N1 / 差別              回"
