level,page,column,entry_no,headword,bracket,ocr_context
N1,692,left,08,けいぶ,警部,08 | けいぶ【警部】                和 / @@警部(日本警察職稱之一) / けい し ちょうけいぶ にんめい                   2.(
N1,692,left,00,けらい,家来,"0 |けらい【家来】        1 / @ (效忠於君主或主人的)家臣,臣下; ji / け らい                                  : :"
N1,692,right,00,サイドビジネス,(和) side+ usiness,"0 | サイドビジネス【(和) side+ / usiness】                             N1 / 9副業,兼職            24"
N1,692,right,01,じぎょう,事業,1 | じぎょう【事業】                作 / ) 事業 : (経)企業 : 功業・ 業績
N1,692,right,02,じつぎょう,実業,"2 | じつぎょう【実業】 / ) 產業,實業"
N1,692,right,03,じにん,辞任,3 | じにん【辞任】 / ・自サ) 辭職
N1,692,right,04,しんこう,振興,4 | しんこう【振興】 / 特色 振興 (使事物更為興成)
N1,692,right,05,しんしゅつ,進出,"5 | しんしゅつ【進出】 / -言 進入,打入,擠進,參加 : 向… / 展"
N1,693,left,16,しんてん,進展,"16 | しんてん【進展】 / 名.自功 發展,進展"
N1,693,left,17,そう,僧,17 | そう【僧】 / 藻造 僧但・ 出家人
N1,693,left,18,たずさわる,携わる,"18 | たずさわる【携わる】 / 條刀 參與,參加,從事,有關係"
N1,693,left,19,だったい,脱退,"19 | だったい【脱退】 / 名・自 退出,脫離"
N1,693,left,20,タレント,talent,"20 | タレント【talent】 / @ (藝術,學術上的)才能;演出者, / 播音員;藝人"
N1,693,left,21,たんてい,探偵,21 | たんてい【探偵】 / 作・他 偵探;偵查
N1,693,left,22,とうごう,統合,"22 | とうごう【統合】 / 名・他ゆ 統一,綜合 ・合併 ・ 集中"
N1,693,right,23,とっきよょ,特許,"| 23 | とっきよょ【特許】 / - 才:他め (法) (政府的) 特別許可: 專利 / | 特許,專利權"
N1,693,right,25,ほうさく,方策,25 |ほうさく【方策】 / 方策 / 3    ほうさく 太
N1,693,right,27,ゆうびんやさん,郵便屋さん,. | 27 |ゆうびんやさん【郵便屋さん】 / | る@ (口語)郵差 / :    ゆうびん や       はいたつ   く
N1,694,left,00,かんぶ,電部,0 | かんぶ【電部】                 和 / $ 主要部分;幹部(特指領導幹部)  下 / かん ぶ こう ほ    せんばつ                       :
N1,694,left,04,けんい,権威,"04 | けんい【権威】 / 公 權勢,權威,勢力;(具說服力的) / 權威,專家             生"
N1,694,left,08,けん々げん,権限,"os | けん々げん【権限】          1 / 2 權限,職權範圍          | / けんげん                      二"
N1,694,left,05,しゅっせ,出世,"05 |しゅっせ【出世】       | / 找自導 下凡;出家 ,入佛門;出生;出息, 上 / 成功,發跡"
N1,694,right,,しゅにん,主任,|しゅにん【主任】               24 / 主任                                   時 / かいけいしゅにん おういん
N1,694,right,,しりぞく,退く,| しりぞく【退く】 / 5 後退;離開;退位
N1,694,right,,とうきゅう,等級,| とうきゅう【等級】 / とうきゅう
N1,694,right,,どうとう,同等,| どうとう【同等】 / 同等(級) 同様資格 相等
N1,694,right,,ひく,引く,"| ひく【引く】 / 5後退;辭退;(潮)退,平息"
N1,694,right,,ぶか,部下,| ぶか【部下】 / 部下・属下
N1,695,left,13,ポジション,position,"13 | ポジション【position】 / 名) 地位・職位 , (棒) 守備位置 / 較ボジションに就く。"
N1,695,left,14,やくしょく,役職,14 | やくしょく【役職】 / る) 官職・職務 : 要職 / やくしょく   つ
N1,695,left,15,らんよう,沙用,"15 | らんよう【沙用】 / 名・他サ) 濫用,亂用 / しょっけん   らんよう"
N1,695,left,01,あつらえる,,"01 | あつらえる / 他下つ 點,訂做 / 較スーツをあつらえる。"
N1,695,left,02,オーダーメイド,(和) order - made,"02 | オーダーメイド 【 (和) order - / made】 / @ 訂做的貨,訂做的西服"
N1,695,left,03,おる,織る,03 | おる【織る】 / 他一 織 : 編 / はた   お
N1,695,right,04,からむ,絡む,"| 04 |からむ【絡む】 / ( 纏在上食纏 無理取開 ,找看; / | 密切相關,緊密糾纏"
N1,695,right,05,きちっと,,"05 |きちっと / | 而 整潔,乾乾淨淨;恰當;準時;好 / | 好地"
N1,695,right,oe,ごしごし,,"| oe |ごしごし / : 加 使力的,使勁的 / :   ゆか         ふ"
N1,695,right,07,しあがり,仕上がり,"| 07 |しあがり【仕上がり】 / i る) 做完,完成;(迎接比賽)做好準備 / :    し あ"
N1,695,right,00,したてる,仕立てる,"| 0 | したてる【仕立てる】 / ・ づつ 縫紉 ,製作(衣服); 培養 訓練 : / :   ようふく  し た"
N1,696,left,10,しゅげい,手芸,10 |しゅげい【手芸】      | 1 / 全手工藝(刺繡、編織等)      it / しゅげい 。 なら           :
N1,696,left,11,すすぐ,,"11 |すすぐ          | ・ / 三(用水)刷,洗滌;漱口      1 / 較口をすすぐ。         1 e"
N1,696,left,02,たがいちがい,互い違い,2 |たがいちがい【互い違い】 / 生 交互・交錯・交替        | 1 / しろくろたが ちが   あ        まし
N1,696,left,13,ちり,鹿,"13 |ちり【鹿】 / る 灰塵,垃圾;微小微不足道;少許, 1 / 絲毫;世俗,塵世;污點,骸髒    1 6"
N1,696,left,44,つぎめ,継ぎ目,"44 |つぎめ【継ぎ目】 / る 接頭,接繼;家業的繼承人;骨頭 ; / 的關節"
N1,696,left,05,つくろう,繕う,"5 | つくろう【繕う】 / tg修補,修繕;修飾,裝飾,擺;掩飾' i / 遮掩"
N1,696,right,,ドライクリーニング,dry eaning,| ドライクリ ーニング 【dry / eaning】                                   N1 / ' 乾洗
N1,696,right,,はそん,破損,|はそん【破損】                   作 / 自他サ) 破損・損壊
N1,696,right,,ゆすぐ,濯ぐ,) | ゆすぐ【濯ぐ】 / 五 洗光・刷洗・洗濯 : 激
N1,696,right,,よごれ,汚れ,"| よごれ【汚れ】 / 污穢,污物,骸髒之處"
N1,697,left,01,あたいする,値する,"01 | あたいする【値する】 / 言づ 值,相當於;值得,有...的價值 / ぎ ろん あたい"
N1,697,left,02,かくしん,革新,02 | かくしん【革新】 / ]       記-凶う 革新 / ぎ しe*つかくしん  ささ
N1,697,left,03,かこう,加工,03 | かこう【加工】 / 名-他ず 加工 / しょくひん   か こう
N1,697,left,04,きかく,規格,04 | きかく【規格】 / 規格 ・ 標準・規範 / き かく   あ
N1,697,left,05,グレードアップ,grade-up,05 |グレードアップ 【grade-up / 人 提高水準 / しょうひん                     はか
N1,697,left,06,こうぎょう,興業,"06 | こうぎょう【興業】 / @ 振興工業,發展事業 / 696 | 生產、產業"
N1,697,right,07,さんしゅつ,産出,| o7 |さんしゅつ【産出】 / i 思:他ず 生産 : 出産 / :  せき ゆ さんしゅう
N1,697,right,08,さんぶつ,産物,"os |さんぶつ【産物】 / i 全 (某地方的)產品,產物,物產;(某 / i 種行為的結果所產生的)產物"
N1,697,right,09,ていたい,停滞,| 09 | ていたい【停滞】 / | 名:自 停滞・停頓 : (貨物的)清氏 / :   せいさん 。 ていたい
N1,697,right,11,とくさん,特産,| 11 |とくさん【特産】 / | 特産土産 / :  ち ほう とくさんひん  か
N1,698,left,12,バイオ,biotechnology 之略,"12 |バイオ【biotechnology 之略】; , / sg 生物技術・生物工程陸       1 / 較バイオテクノロジーを用いる。 |"
N1,698,left,13,ハイテク,high-tech,13 |ハイテク 【high-tech】      1 / g (ハイテクノロジー属)高科技 <
N1,698,left,15,入一力一,maker,"15 |入一力一【maker】 0 / る 製造商,製造廠,廠商      1 6 / いちりゅう                             ロ"
N1,698,left,16,むら,斑,"16 |むら【斑】                     1 0 / 人 (顔色)不均名 ,有斑點;(事物)不齊', ;@ / 不定 ; 忽三忽四, (性情)易變       : 中"
N1,698,left,01,かいりょう,改良,"01 | かいりょう【改良】            吧 / 鐘凶吃 改良,改善          1 / 還品種改良が試みられる。    品"
N1,698,right,02,かちく,家畜,2 | かちく【家畜】 / |家畜を飼育する。                     25 / 飼養家畜。
N1,698,right,03,かんがい,溢激,3 | かんがい【溢激】 / -他ず 灌溉              同 / かんがいすい   きょうきゅう
N1,698,right,04,喜上353志<,凶作,"4|喜上353志<【凶作】 / ,災荒,欠收"
N1,698,right,,こうさく,耕作,| こうさく【耕作】 / 他 耕種
N1,698,right,,さいばい,栽培,| さいばい【栽培】 / 他 栽培 ・ 種村
N1,698,right,,しいく,飼育,| しいく【飼育】 / 色め 飼養(家畜) / か ちく    し いく
N1,699,left,09,すいでん,水田,"|        09 | すいでん【水田】 / 名) 水田',稻田 / はたけけ  すいでん"
N1,699,left,10,ちくさん,畜産,10 | ちくさん【畜産】 / る) (農)家番 : 畜産 / ちくさんきょう たずさ
N1,699,left,11,のうこう,農耕,11 | のうこう【農耕】 / |          農耕・耕作・種田 / |             のうこうせいかつ   おく
N1,699,left,12,のうじょう,農場,12 | のうじょう【農場】 / 名) 農場 / のうじょう   けいえい
N1,699,left,13,のうち,農地,"13 | のうち【農地】 / @ 農地 , 耕地 / のう ち   かいたく"
N1,699,left,14,ほげい,捕鯨,14 | ほげい【捕鯨】 / 名) 掠捕鯨魚 / ほ げい   ひ なん
N1,699,left,15,ゆうき,有機,15 | ゆうき【有機】 / 名) (化)有機;有生命力 / ゆう き さいばい   や さい
N1,699,right,16,ゆうぼく,遊牧,| 16 |ゆうぼく【遊牧】 / H      !        いかつ たいけん / | 較遊牧民の生活を体験している。
N1,699,right,17,らくのう,牙農,| 17 |らくのう【牙農】 / i @@) (農) (飼養奶牛、奶羊生產乳製品的) / i 酪農業
N1,699,right,18,りんぎょう,林業,| 18 |りんぎょう【林業】 / る 林業 / :    りんぎょう   さか
N1,699,right,01,うめたてる,埋め立てる,"- 01 |うめたてる【埋め立てる】 / | 人っ 填拓(海,河),填海(河)造地 / :    うみ   う    た"
N1,699,right,02,かいうん,海運,"“1 02 |かいうん【海運】 / i 會海運,航運 / :    かいうんぎょうかい きょう み"
N1,699,right,03,かいしゅう,改修,"E | 03 | かいしゅう【改修】 / | @.他功 修理,修復;修訂 / :    かいしゅうこう じ おこな"
N1,700,left,04,かいたく,開拓,04 |かいたく【開拓】           | 1 / 9ウ 開昌・開荒 :開本       本 / しじょう 。 かいたく
N1,700,left,05,かいはつ,開発,"05 | かいはつ【開発】          i 4 / 各包人 開發 ,開墾;啟發;(經過研究而) ! 6 / 實用化;開創,發展"
N1,700,left,00,こうぎょう,鉱業,0 |こうぎょう【鉱業】          | 。 / 全礦業 / こうきょうけん 又                   : 【
N1,700,left,07,こうざん,鉱山,07 |こうざん【鉱山】            1 。 / こうざん さいくつ                   和 / 圏鉱山の採掘。              ; 8
N1,700,left,00,しんちく,新築,"0 | しんちく【新築】            1 / 名:他ゆ 新建,新蓋;新建的房屋    6 / じ むしょ しんちく                 : 本"
N1,700,left,10,ゼネコン,general contractor | 1 之略,10 | ゼネコン【general contractor | 1 / 之略】             1 6 / る 承色商             1
N1,700,right,,ちゃっこう,着工,|ちゃっこう【着工】 / 自サ) 開工・ 動工                       N1 / こう も   らいげつちゃっこう
N1,700,right,,ていぼう,堤防,|ていぼう【堤防】              只 / 堤防 / ていぼう   けっかい
N1,700,right,,どぼく,土木,| どぼく【土木】 / 土木 土木工程
N1,700,right,,とんや,問屋,| とんや【問屋】 / 批發商
N1,700,right,,ぼうせき,紡績,| ぼうせき【紡績】 / 紡織 紡紗
N1,700,right,,ほきょう,補強,| ほきょう【補強】 / 他め 補強 ・ 増強・強化
N1,701,left,01,いとなむ,営む,"01 |いとなむ【営む】 / 4天 舉辦,從事;經營;,準備;建造"
N1,701,left,02,インフレ,inflation 之略,02 |インフレ【inflation 之略】 / 名) (經)通貨膨脹
N1,701,left,03,うわむく,上向く,"03 | うわむく 【上向く】 / 軍天(臉)朝上,仰;(行市等)上漲"
N1,701,left,04,えい,営,04 | えい【営】 / わたし ちち    じ えいぎきょう
N1,701,left,05,オーバー,over,"05 | オーバー 【over】 / 名・自他ゆ 超過, 超越;外套"
N1,701,left,00,經濟,,700 | 經濟
N1,701,right,oe,オイルショック,(和) oil 十 i shock,oe | オイルショック【(和) oil 十 / i shock】 / ; @ 石油危機
N1,701,right,07,かけい,家計,| 07 |かけい【家計】 / ・ る 家計・家庭経済汰況 / 3    かけい ささ
N1,701,right,09,こうきょう,好況,"| 09 | こうきょう【好況】 / … # ろ) (經)繁燊,景氣;,興旺 / :    けいき こうきょう む"
N1,701,right,10,こうたい,後退,"| 10 |こうたい【後退】 / … ! 時 後退,倒退 / :     けい き こうたい"
N1,701,right,11,ざいせい,財政,11 | ざいせい【財政】 / i る) 財政;(個人)經濟情況
N1,702,left,12,L選上3,市場,"12 | L選上3 [市場】       14 / る 菜市場,集市;銷路,銷售範圍, !e / 市場 交易所                1 ナ"
N1,702,left,13,したび,下火,"13 |したび【下火】             | / 全火勢漸弱 ,火將燻滅;(流行 勢力的) ! e / 哀退;底火                      1"
N1,702,left,14,せいけい,生計,14 | せいけい【生計】           1 / る) 謀生・生計・生活        記 / せいけい  Pa E
N1,702,left,15,そうば,相場,"15 | そうば【相場】            | / 行情,市價 ;投機買賣,買空賣空; ig / 常例,老規矩;評價"
N1,702,left,16,だっする,脱する,16 |だっする【脱する】       | / eう 光出・光脱 : 脱可・表開 : 脱落・ 1 / 漏控 : 脱稿 : 去捧 ・除揮       1
N1,702,left,17,どうこう,動向,17 | どうこう【動向】        1 。 / (社會・人心等)動向・超勢      畫
N1,702,right,,とうにゅう,投入,"| とうにゅう【投入】              26 / 他功 投入,扔進去;投入(資本、勞     經 / 等)                                    濟"
N1,702,right,,はっそく・ほっそく,発足,| はっそく・ほっそく【発足】 / 自サ) 開始(活動) : 成立
N1,702,right,,バブル,bubble,"| バブル 【bubble】 / 泡泡,泡沫;泡沫經濟的簡稱"
N1,702,right,,はんじょう,繁盛,"| はんじょう【繁盛】 / 自功 繁榮昌茂,興隆,興旺"
N1,702,right,,ビジネス,business,| ビジネス 【business】 / 事務 ・ 工作 : 商業・生意・寅務
