level,page,column,entry_no,headword,bracket,ocr_context
N3,292,left,23,らい,来,"23 |らい【来】                生 / (Wき (時間)下個,下一個      1! / らいねん がつ そつきょう             i 1"
N3,292,left,,期間期限i,。 01 |いちじ【一時,"期間 期限                i【 / 。 01 |いちじ【一時】          征 / 四-表) 某時期 ,一段時間;那時;暫時; ji0"
N3,292,left,01,いちじ,一時,"。 01 |いちじ【一時】          征 / 四-表) 某時期 ,一段時間;那時;暫時; ji0 / 一點鐘;同時,一下子                 1 G"
N3,292,left,02,えんちょう,延長,"02 | えんちょう【延長】    no / 多.人延長, 延伸,擴展;全長 。 ji / き かん えんちょう               ーー"
N3,292,left,03,かぎり,限り,"、03 |かぎり【限り】         0o / | 2 限度,極限;(接在表示時間、範圍 |。"
N3,292,right,04,かぎる,限る,"4 | かぎる【限る】                    國 / Mt限定,限制;限於 ; 以...為限; 時 / 限・不一定 , 未必"
N3,292,right,,きげん,期限,| きげん【期限】 / 期限 / き げん   き
N3,292,right,,たんき,短期,|たんき【短期】 / 短期 / たん き   りゅうがくせい   きゅうぞう
N3,292,right,,ちょうき,長期,|ちょうき【長期】 / 長期 る 長時間 / ちょう き
N3,292,right,,ていきてき,定期的,|ていきてき【定期的】 / 5) 定期・一定的期間 / てい き てき   おく
N3,293,left,02,いど,井戸,02 | いど【井戸】 / る) 井
N3,293,left,03,がいしゅつ,外出,03 | がいしゅつ【外出】 / (名・自ず) 出門・ 外出
N3,293,left,04,かえす,帰す,"04 | かえす【帰す】 / (他五) 讓“回去,打發回家"
N3,293,left,05,かおく,家屋,05 | かおく【家屋】 / かおく た なら
N3,293,right,oe,くらし,暮らし,"oe | くらし【暮らし】 / | @ 度日,生活;生計,家境 / 1        た"
N3,293,right,07,じたく,自宅,| 07 | じたく【自宅】 / | 全 自己家・自己的住宅 / :   じ たく お レごと
N3,293,right,08,じゅうきょ,住居,| os | じゅうきょ【住居】 / | る) 住所 ・ 住宅 / 日  じゅうきょ  い てん
N3,293,right,09,しゅうぜん,修繕,| 09 | しゅうぜん【修繕】 / | (名・他ず) 修繕・ 修理 / :  ふる  か おく  しゅうぜん
N3,293,right,10,じゅうたく,住宅,| 10 | じゅうたく【住宅】 / 1 @) 住宅 / 5  じゅうたく みっしゅう
N3,293,right,11,じゅうたくち,住宅地,| 11 | じゅうたくち【住宅地】 / i @ 住宅區 / i  かんせい 3太< ち
N3,294,left,42,スタート,start,"“142 |スタート【start】     1【 / 9) 起動,出發,開端;開始(新事 | / 回新生活磺入夕一上二名。    1!"
N3,294,left,13,たく,宅,13 | たく【宅】                ; 1 / る-革) 住所・ 自己家・宅邸 : (加接頭
N3,294,left,15,でかける,出かける,"15 | でかける【出かける】         it / 。 (軒つ 出門・出去・到…去 : 剛要走,′ je / 。 要出去 : 剛要…"
N3,294,left,16,とりこわす,取り壊す,。 16 | とりこわす【取り壊す】    1 / 。 (唔) 拆除
N3,294,left,07,のき,軒,。 7 |のき【軒】                 1 ( / | @必和             1」
N3,294,left,19,之3,別往,19 |之3 [別往】            | / @ 別時
N3,294,right,,ほうもん,訪問,"| ほうもん【訪問】          回 / ・他サ) 訪問,拜訪                      住"
N3,294,right,,あまど,雨戸,"| | あまど【雨戸】 / )(為防風防雨而罩在窗外的) 木板套 / ,滑窗"
N3,294,right,02,いしがき,石垣,2 | いしがき【石垣】 / ) 石牆 / いしがき        いえ 。 す
N3,294,right,03,かきね,垣根,"3 | かきね【垣根】 / ) 禿色,柵欄,圍牆 / かき ね    と   はら"
N3,294,right,04,かわら人,瓦,4 | かわら人【瓦】 / ) 過 / かわら  や ね   ふ
N3,295,left,05,すきま,隙間,05 | すきま【隙間】 / 」   る 空隙・隙継 : 空間・開中 / |    図際間ができる。
N3,295,left,oe,すずむ,涼む,oe | すずむ【涼む】 / (邊五) 乗涼 ・ 納涼 / えんがわ   すず
N3,295,left,07,へい,堀,"07 | へい【堀】 / @) 圍牆,牆院,柵欄 / へい かたむ"
N3,295,left,08,ものおき,物置,"08 | ものおき【物置】 / @) 庫房',倉房 / ものおき   い"
N3,295,left,09,扎儿大,煉瓦,"09 |扎儿大【煉瓦】 / @ 磚,紅磚 / れん が     う"
N3,295,left,01,あわ,泡,"01 | あわ【泡】 / 名) 泡,沫,水花 / あわ   た"
N3,295,right,02,いた,板,02 |いた【板】 / ; 木板;薄板;舞台 / 上    か 。 いた は
N3,295,right,08,かいてき,似適,"| os |かいてき【似適 / i (一) 舒適,暢快 愉快 / :   かいてき くうかん"
N3,295,right,04,かんき,換気,"| 04 | かんき【換気】 / | (名・自他サ) 換氣,通風,使空氣流通 / :   まど  あ    かん き"
N3,295,right,08,きゃくま,客間,| os |きゃくま【客間】 / : @ 客廳 / H   きゃく ま  とお
N3,295,right,06,圭杞(A,綺麗.奇麗,"| 06 |圭杞(A【綺麗.奇麗】 / | ⑱ 好看 ,美麗;乾淨;完全徹底 ;清白, / i 純潔;正派,公正"
N3,295,right,07,ざしき,座敷,"| 07 |ざしき【座敷】 / i @ 日本式客廳;酒席, 宴會,應酬; / 宴客的時間 : 接待客人"
N3,295,right,08,しく,敷く,"| 08 | しく【敷く】 / i (自五人五) 鋪上一層,(作接尾詞用)鋪滿, / i 遍佈,落滿鋪墊,鋪設;布置,發佈"
N3,296,left,o,しょうじ,障子,"o |しょうじ【障子】       和 / 生 日本式紙拉門,隔羽              1"
N3,296,left,10,しょくたく,食卓,10 | しょくたく【食卓】      【 / き 餐桌             1
N3,296,left,11,しょさい,書斎,11 | しょさい【書斎】          馬 / 和 (個人家中的)書房・書齋     1【
N3,296,left,12,せんめん,洗面,12 | せんめん【洗面】            『 / 、 人49 洗臉           : 3
N3,296,left,13,ちらかす,散らかす,"。 13 |ちらかす【散らかす】        1 / ” (吧 弄得生華人本 : 到處亂放 ,亂扔。 6"
N3,296,left,14,ちらかる,散らかる,"14 | ちらかる【散らかる】        1 2 / (旺. 凌亂 , 亂七八糟,到處都是        1"
N3,296,right,05,てあらい,手洗い,5 | てあらい【手洗い】 / 洗手洗手盆・洗手用的水洗手間 NZ / |手洗いに行く。              匣
N3,296,right,05,とこのま,床の間,"5 | とこのま【床の間】 / ) 壁龕(牆身所留空間,傳統和室常有 / 設插花或是貴重的藝術品之特別空間)"
N3,296,right,07,ひっこむ,引っ込む,"7 | ひっこむ【引っ込む】 / 五他五) 引退, 隱居;縮進,縮入; / 入,拉進;拉攏"
N3,296,right,03,ふう,風,3 | ふう【風】 / -匠様子 ・ 態度 : 風度: 習慣 : 情況 : / 向;打扮;風;風教;風景;因風得
N3,296,right,,人廊才未,袂,) |人廊才未【袂】 / 隔局 拉門 / ふすま   あ
N3,297,left,21,べんじょ,便所,"21 | べんじょ【便所】 / “   廁所,便所 / 図便所へ行く。"
N3,297,left,22,未大<,跨<,"22 |未大<【跨<】 / (4五) 跨立,叉開腿站立;跨過,跨志 / しき い"
N3,297,left,23,めいめい,銘々,23 | めいめい【銘々】 / 各.及) 各自 毎個人 / めいめい  へ や
N3,297,left,24,ものおと,物音,"24 | ものおと【物音】 / る 響聲,響動,聲音 / ものおと"
N3,297,left,25,やぶく,破く,"25 | やぶく【破く】 / (4五) 撕破 ,弄破 / しょう じ   やぶ"
N3,297,left,01,うすぐらい,薄暗い,01 | うすぐらい【薄暗い】 / 和O) 微暗的 ・ 陰暗的 / うすぐら  へ や   と   こ
N3,297,right,02,かしま,貸問,i02 | かしま【貸問】 / i @) 出租的房間 / :    かし ま   さが
N3,297,right,03,かしや,貸家,| 03 | かしや【貸家】 / | る) 出租的房子 / :   かしや  。 こうこく
N3,297,right,04,かす,貸す,"| 04 | かす【貸す】 / i (五) 借出,出借;出租;提出策劃 / へ や   か"
N3,297,right,05,げしゅく,下宿,| 5 | げしゅく【下宿】 / i (名・自の 租屋 : 住宿 / 5        いえ  げ しゅ
N3,297,right,06,すまい,住まい,"| 06 | すまい【住まい】 / | る) 居住;住處,寓所;地址 / :    ひとりず        ふ あん"
N3,297,right,07,だんち,団地,"i 07 | だんち【団地】 / i @ (為發展產業而成片劃出的)工業區, / i (有計畫的集中建立住房的)住宅區"
N3,298,left,02,おうせい,吐盛,。 02 | おうせい【吐盛】       | / 7 旺盛             1 / しょくよく   おうせい
N3,298,left,09,おかわり,お代わり,9 |おかわり【お代わり】          [ / | -B9?) (酒、飯等)再來一杯、一碗 / はん    か                 |
N3,298,left,09,加已卅,器3,"9 |加已卅【器3】                 | / | ( 咬,啃;一知半解                : / き   み                     生"
N3,298,left,65,カロリー,calorie,"。 65 | カロリー【calorie】               | / 名 (熱量單位)卡,卡路里;(食品營養 | / 價值單位)卡,太卡          i"
N3,298,right,06,くう,食う,"6 |くう【食う】 / s五)(俗)吃',(蟲)咬 / めし    く"
N3,298,right,07,こうきゅう,高級,7 | こうきゅう【高級】 / ・形動) (級別)高高級 : (等級程度)高 / こうきゅう   りょう り   たの
N3,298,right,08,こえる,肥える,"8 | こえる【肥える】 / ョ下ー) 肥 用土地肥浜:豊富:(識別力) / 高,(鑑賞力)強"
N3,298,right,09,世衝万寢,獻立,9|世衝万寢【獻立】 / 5) 菜單 / こんだて   5そ                                    ド
N3,298,right,00,さしみ,刺身,0 | さしみ【刺身】 / ) 生魚片 / さしみ    にが て   ュ
N3,299,left,11,さっぱり,,"11 |さっぱり         1 / (名・他ヶ) 整潔,俐落,滿濕;)(個性/E / 爽,坦率;(威覺)爽快,病癒'(味道"
N3,299,left,12,しおからい,塩辛い,12 | しおからい【塩辛い】 / 吧 鹹的 / あじ  しおから
N3,299,left,13,しつこい,,"13 | しつこい / 蝴 (色香味等)過於濃的,油膩 : 執近 / 糾纏不休"
N3,299,left,15,じょう,上,15 | じょう【上】 / (名・江造) 上等 : (書籍的)上巻 : 上部 / 上面 : 上好的・上等的
N3,299,left,16,じょうひん人,上品,"16 | じょうひん人【上品】 / (名・形動) 高級品 ',上等貨;莊重,高雅 / 優雅"
N3,299,right,17,しょくせいかつ,食生活,| 17 | しょくせいかつ【食生活】 / :    しょくせいかつ ゆた / | 圏食生活が豊かになった。
N3,299,right,08,しょくよく,食欲,| 8 |しょくよく【食欲】 / i @ 食慾 / :    しょくよく
N3,299,right,09,そのまま,,"1 9 |そのまま / | 會 照樣的,按照原樣;(不經過一般順 / i 序、步驟)就那樣,馬上,立刻 ;非當"
N3,299,right,20,そまつ,粗末,"“| 20 | そまつ【粗末】 / | 一) 粗糖,不精緻;疏忽,簡慢;糟中 / :     そまつ しょくじ"
N3,299,right,01,ちゅうしょく,昼食,"“| 1 |ちゅうしょく【昼食】 / | @ 午飯,午餐,中飯,中餐 / ゅうしょく"
N3,299,right,22,ちょうしょく,朝食,| 22 | ちょうしょく【朝食】 / i @ 早餐 / :    ちょうしょく                    す
N3,300,left,03,ついか,追加,"。 z3 |ついか【追加】             1 / やり 追加,添付,補上          1 ( / 団料理を追加する。       | |"
N3,300,left,24,つぐ,注ぐ,24 |つぐ【注ぐ】               1 / (fi 注入・詩・倒入(茶、酒等)   1 ( / ちゃ  っ                   H
N3,300,left,25,のこらず,残らず,25 | のこらず【残らず】         較 / 全部 ・笑通・一個不剰      和: / のこ   た               7
N3,300,left,26,のみかい,飲み会,26 | のみかい【飲み会】              1 / @ 喝酒的聚會           | / の 。 かい さそ                 3
N3,300,left,27,バイキング,Viking,。 227 |バイキング 【Viking】       | / “人@ 自助式吃到飽          | 」 / ]    ちょうしょく
N3,300,left,28,まかなう,賭う,"、 28 |まかなう【賭う】      1 / 」 で 供給飯食供給,供應;維持  1, / しょく じ  まか                    3 !"
N3,300,right,,よう,酔う,| よう【酔う】 / 五) 酔 酒酔 : 量(車、船) : (吃魚等) / 4毒;陶醉
N3,300,right,01,よくばる,欲張る,"1 | よくばる【欲張る】 / 五) 貪婪 ,貪心,貪得無壓"
N3,300,right,01,あめ,錠,"1 | あめ【錠】 / ) 糖,麥芽糖"
N3,300,right,02,ウィスキー,whisky,2 | ウィスキー【whisky】 / ) 威士忌(酒) / 』スコッチウィスキーを飲む。
N3,300,right,03,おかず,お数・お葉,3 | おかず【お数・お葉】 / ) 菜飯 ・ 菜館
N3,301,left,04,おやつ,,"04 | おやつ / 包) (特指下午二到四點給兒童吃的)# / 心,零食    人"
N3,301,left,oe,かし,菓子,"oe | かし【菓子】 / る 點心,糕點,糖果 / わ が し   か てい  つく"
N3,301,left,07,かたよる,偏る・片寄る,07 | かたよる【偏る・片寄る】 / 偏於 ・ 不公正 : 偏祖 : 失去平衡 / えいよう かたよ
N3,301,left,08,クリーム,cream,"08 | クリーム 【cream】 / 鮮妨油 ,奶酪;膏狀化妝品;皮鞋油 / 冰淇淋"
N3,301,left,09,じさん,持参,09 | じさん【持参】 / (名・人すず) 帶來(去) ・ 自備 / べんとう    じ さん
N3,301,left,00,食物,,300 | 食物
N3,301,right,10,しょくえん,食塩,| 10 |しょくえん【食塩】 / :   uk<えん 。 さとう あじつ / | 遼食塩と砂糖で味付けする。
N3,301,right,02,しょくもつ,食物,“| 2 |しょくもつ【食物】 / | @ 食物 / 5   しょくもつ
N3,301,right,03,しる,汁,"""3 |しる【汁】 / | @汗液・娠:湯: 味噌湯 / 5       しる 。 つっ"
N3,301,right,,ちゃ,茶,| |ちゃ【茶】 / 9) 茶 茶樹 : 茶葉 : 茶水 / 1 回茶を入れる。
N3,301,right,05,チップ,chip,".! 5 |チップ【chip】 / | ⑧ (肖木所留下的)片前 ; 洋芋片 / | 圖未子上,子必了及在作。"
N3,302,left,06,とうふ,豆腐,]  6 |とうふ【豆腐】 / 回避府は安い。                | / 還豆腐很便宜。           1 !
N3,302,left,,めし,飯,"、 |めし【飯】                | / 會米飯;吃飯,用餐;生活,生計 | / めし  た                    :"
N3,302,left,01,もち,餅,」  1 | もち【餅】 / 全年爛 / 說                      き
N3,302,left,20,もる,盛る,"20 | もる【盛る】              | / 5) 盛滿,裝滿;堆滿,堆高;配藥, 3; / 、 下毒 ; 刻劃,標刻度        由"
N3,302,left,02,れいとうしょくひん,冷凍食品,。 2 |れいとうしょくひん【冷凍食品】 | / ] 冷凍食品 / れいとうしょくひ  べん し              由
