level,reading,writing,page,column,entry_no,needs_review,review_reason,ocr_headword,ocr_bracket,ocr_context
N2,シャープペンシル,(和) sharp 十 pencil,445,left,05,,,シャープペンシル,(和) sharp 十 pencil,o5 |シャープペンシル【(和) / sharp 十 pencil】 / 色 自動鉛筆
N2,しん,忌,445,left,06,,,しん,忌,06 | しん【忌】 / 多) 功;核;枝條的頂芽 / えんびつ   しん   お
N2,すみ,墨,445,right,07,,,すみ,墨,io7 |すみ【墨】 / | 烏賊體內的) 墨狀物
N2,そうち,装置,445,right,08,,,そうち,装置,08 | そうち【装置】 / だんぼう そう ち
N2,そろばん,,445,right,09,1,blank_writing,そろばん,,"09 | そろばん / i る) 算盤,珠算"
N2,はんこ,,445,right,12,1,blank_writing,はんこ,,| 12 | はんこ / 久 印章・ 印鑑
N2,ぶひん,部品,446,left,04,,,ぶひん,部品,4 | ぶひん【部品】                 | / g (機械等)補件 / ぶひん そろ                 H
N2,ペンチ,pinchers,446,left,06,,,ペンチ,pinchers,6 | ペンチ【pinchers】 / 鉗子               上 / % 回ベンチを使う。        1
N2,ほうそう,包装,446,left,07,1,duplicate_reading,ほうそう,包装,7 |ほうそう【包装】 / を-公ヶ) 包装 旬押         1 / ほうそう し    たら     か                  5
N2,ほんばこ,本箱,446,left,04,,,ほんばこ,本箱,4 | ほんばこ【本箱】               | / 和書箱               1 / ほんばこ    同        |
N2,メモ,memo,446,right,09,,,メモ,memo,9 | メモ【memo】 / メモに書く。 / 為在便條上。
N2,いれもの,入れ物,446,right,01,,,いれもの,入れ物,1 | いれもの【入れ物】 / ) 容器 ・ 器皿
N2,かご,籠,446,right,02,,,かご,籠,2 | かご【籠】 / ) 籠子 僅・和区 / とり
N2,から,空,446,right,03,1,duplicate_reading,から,空,"3 |から【空】 / ) 空的;空,假,虛 / ]空二才名,"
N2,からっぽ,空っぽ,446,right,04,,,からっぽ,空っぽ,"4 | からっぽ【空っぽ】 / -形) 空,空洞無一物 / ]頭の中が空っ 較だ"
N2,ぎっしり,,447,left,0e,1,blank_writing,ぎっしり,,oe |ぎっしり / 動(裝或擠的)滿滿的
N2,きんこ,金庫,447,left,07,,,きんこ,金庫,07 | きんこ【金庫】 / @ 保險櫃;(國家或公共團體的)金融
N2,ケース,case,447,left,08,,,ケース,case,"08 | ケース 【case】 / 包含・箱・袋 : 場合 , 情形・ 事例"
N2,しゅうのう,収納,447,left,09,,,しゅうのう,収納,"09 | しゅうのう【収納】 / (名・他サ) 收納,收藏"
N2,つりあう,釣り合う,447,left,10,,,つりあう,釣り合う,"10 | つりあう【釣り合う】 / (人五) 平衡,均衡;勻稱,相稱"
N2,はかり,計り,447,left,11,,,はかり,計り,"11 | はかり【計り】 / 多 秤,量,計量;份量;限度"
N2,衝力0,秤,447,left,12,1,unexpected_reading_chars;suspicious_reading,衝力0,秤,"12 |衝力0【秤】 / @色 秤,天平"
N2,ぴん,舞,447,right,43,,,ぴん,舞,"| 43 | ぴん【舞】 / : @) 瓶',瓶子"
N2,ものさし,物差し,447,right,14,,,ものさし,物差し,| 14 |ものさし【物差し】 / i 全 尺 : 尺度・基準
N2,あかり,明かり,447,right,01,,,あかり,明かり,"| o1 | あかり【明かり】 / i 人@ 燈,燈火;光,光亮;消除嫌疑的"
N2,あっしゅく,圧縮,447,right,02,,,あっしゅく,圧縮,| 02 |あっしゅく【圧縮】 / i (名・他9) 壓縮;(把文章等)縮短
N2,けんびきょう,顕微鏡,448,left,63,,,けんびきょう,顕微鏡,63 |けんびきょう【顕微鏡】 / 回題微鏡蕊見名。 / 轉用電子顯微鏡觀察。
N2,しょうめい,照明,448,left,00,,,しょうめい,照明,0 | しょうめい【照明】      | / 和人人 照明・照亮・光亮・燈光 舞台 ! / ]    燈光                                :
N2,スイッチ,switch,448,left,05,,,スイッチ,switch,05 | スイッチ【switch】           | | / 9) 開關;接通電路;(喻)轉換(為 / 、 另一種事物或方法)
N2,入比一力一,speaker,448,left,00,1,unexpected_reading_chars;suspicious_reading,入比一力一,speaker,"“0 |入比一力一【speaker】          | / 、 談話者,發言人;揚聲器:喇叭) / 、 散播流言的人"
N2,たちあがる,立ち上がる,448,left,,,,たちあがる,立ち上がる,"。 |たちあがる【立ち上がる】 | / 和 站起,起來 ;升起,冒起;重振' | / 、 叙復:著手・開始行動"
N2,ビデオ,video,448,right,09,,,ビデオ,video,"9 | ビデオ 【video】 / 5影像,錄影;錄影機;錄影帶          N2 / か"
N2,ふくしゃ,複写,448,right,00,,,ふくしゃ,複写,"0 | ふくしゃ【複写】 / 多2 複覓複制 ;抄寫,繕寫 / 0     ふくしゃ"
N2,プリント,print,448,right,01,,,プリント,print,1 | プリント【print】 / 印刷(品) : 油印(講義) ; 印花 / 1 楽譜をプリントする。
N2,ぼうえんきょう,望遠鏡,448,right,02,,,ぼうえんきょう,望遠鏡,2 | ぼうえんきょう【望遠鏡】 / ) 章遠鏡
N2,レンズ,(荷) lens,448,right,03,,,レンズ,(荷) lens,"3 | レンズ【(荷) lens】 / )(理)透鏡,凹凸鏡片;照相機的鏡頭"
N2,いちりゅう,一流,449,left,01,,,いちりゅう,一流,o1 | いちりゅう【一流】 / 名 一流・頭等 : 一個流派 : 獲特 / 図 一流になる。
N2,うちあわせ,打ち合わせ,449,left,02,,,うちあわせ,打ち合わせ,"02 | うちあわせ【打ち合わせ】 / (や) 事先商量,碰豆 / 団打ち合わせをする。"
N2,うちあわせる,打ち合わせ,449,left,03,,,うちあわせる,打ち合わせ,"03 | うちあわせる【打ち合わせ / (他下一) 使‧.‧:相碰,(預先)商量 / し*っぱつ じ かん   と」    あ"
N2,うむ,有無,449,left,04,,,うむ,有無,"04 |うむ【有無】 / 名有無;可否,願意與否 / けっせきしゃ  う む  たし"
N2,えんき,延期,449,left,05,,,えんき,延期,05 |えんき【延期】 / 較会議を延期する。 / 寿 會議延期。
N2,工作ヽ有職場(1,,449,left,48,1,blank_writing;unexpected_reading_chars;suspicious_reading,工作ヽ有職場(1,,448 | 工作ヽ有職場(1)
N2,おうせつ,応接,449,right,06,,,おうせつ,応接,"1 06 | おうせつ【応接】 / ; (名・自) 接待,應接 / :   きゃく おうせつ"
N2,かつりょよく,活力,449,right,07,,,かつりょよく,活力,| 07 | かつりょよく【活力】 / ; @ 活力・精力 / :  かつりょく 。 あた
N2,かねる,兼ねる,449,right,08,,,かねる,兼ねる,| 08 | かねる【兼ねる】 / i (他ドー・接) 兼備 : 不能 ・ 無法 / :    しゅみ   じつえき   か
N2,きにゅう,記入,449,right,09,,,きにゅう,記入,"| 09 | きにゅう【記入】 / i (名-介め 填寫,寫入,記上 / :    ひつようじこう きに9う"
N2,きばん,基盤,449,right,10,,,きばん,基盤,| 10 | きばん【基盤】 / ; @) 基礎・底座・底子 : 基岩 / :   き ばん かた
N2,きゅうか,休暇,449,right,11,,,きゅうか,休暇,| 11 | きゅうか【休暇】 / 1 人(節假日以外的)休假
N2,きゅうぎょう,休業,450,left,,,,きゅうぎょう,休業,|きゅうぎょう【休業】    | / 各.自人 停課  ほんじつきゅうきぎょう / 。 回都合により本日休業します。
N2,きゅうじょ,救助,450,left,13,,,きゅうじょ,救助,"。 13 |きゅうじょ【救助】 / 生人 救助搭救,救援,救濟 / じんめいきゅうじょ                      :"
N2,くみあい,組合,450,left,14,,,くみあい,組合,14 | くみあい【組合】 / る (同業)工會・合作社
N2,けんしゅう,研修,450,left,05,,,けんしゅう,研修,5 | けんしゅう【研修】 / ・他ず 准修 ・ 培訓
N2,こうぞう,構造,450,left,01,,,こうぞう,構造,"1 | こうぞう【構造】 / 名構造,結構           :"
N2,こうたい,交替,450,left,,,,こうたい,交替,|こうたい【交替】        | / | 引換班・輸流 替換・輸換 / とうばん こうたい                            :
N2,こうどう,行動,450,right,08,,,こうどう,行動,l8 |こうどう【行動】 / 8. 2) 行動・ 行為                        N2 / 行動を起こす。
N2,こしかけ,腰掛け,450,right,09,,,こしかけ,腰掛け,"9 | こしかけ【腰掛け】             エ / 9 廚子;暫時棲身之處,一時落腳處   作 / <      オーエル             $お"
N2,ころがる,転がる,450,right,00,,,ころがる,転がる,"0 | ころがる【転がる】 / 人五) 滾動,轉動;倒下,躺下;擺著, / 必着 ・ 有"
N2,さいしゅうてき,最終的,450,right,31,,,さいしゅうてき,最終的,31 | さいしゅうてき【最終的】 / 形勁) 最後 / さいしゅうてき
N2,さいそく,催促,450,right,22,,,さいそく,催促,22 | さいそく【催促】 / 名 ・他) 催促・催討 / へん じ   さいそく
N2,さぎょう,作業,450,right,23,,,さぎょう,作業,"23 | さぎょう【作業】 / 名9)工作,操作,作業,勞動 / さきょう すす"
N2,しきゅう,至急,451,left,24,1,duplicate_reading,しきゅう,至急,"24 | しきゅう【至急】 / (名・副) 火速,緊急,人急速',加速 / 団侍急の用件がございます。"
N2,しじ,指示,451,left,25,,,しじ,指示,"25 | しじ【指示】 / (名・他す) 指示,指點 / し じ したが"
N2,じっせき,実績,451,left,26,,,じっせき,実績,"26 | じっせき【実績】 / る) 實績,實際成績 / じっせき    あ"
N2,じむ,事務,451,left,27,,,じむ,事務,27 | じむ【事務】 / る) 事務(多為處理文件、行政等庶務工作 / じ む   お
N2,しめきる,締切る,451,left,28,,,しめきる,締切る,28 | しめきる【締切る】 / (4五) (期限)届満 ・ 戴止 : 結束 / きょう    し    き
N2,じゅうし,重視,451,left,29,,,じゅうし,重視,29 | じゅうし【重視】 / (名・他サ) 重視 ・ 認為重要 / じっせき   じゅう し
N2,しゅっきん,出勤,451,left,30,,,しゅっきん,出勤,30 | しゅっきん【出勤】 / (名・自サ) 上班 ・ 出勤 / じ    しゅっきん
N2,しゅっちょう,出張,451,right,31,,,しゅっちょう,出張,| 31 |しゅっちょう【出張】 / i (名・自す) 因公前往・出差 / 4   べいこく しゅっちょう                #
N2,じんじ,人事,451,right,04,,,じんじ,人事,| s4 | じんじ【人事】 / ; る) 人事・人力能仙的事 : 人事(工作) : / ; 世間的事・人情世故
N2,せいそう,清掃,451,right,36,,,せいそう,清掃,| 36 | せいそう【清掃】 / (名-他め) 清掃・打掃 / :   こうえん 。 せいそう
N2,そうベつ,送別,452,left,38,,,そうベつ,送別,"38 | そうベつ【送別】               | / 名.自分送行,送別        :"
N2,そしき,組織,452,left,03,,,そしき,組織,"3 |そしき【組織】                 | / %.4) 組織,組成;構造,構成;(生) / 組織;系統,體系          :"
N2,たいする,対する,452,left,40,,,たいする,対する,"40 | たいする【対する】 / の 面對,面向;對於 ,關於;對立,"
N2,たんとう,担当,452,left,41,,,たんとう,担当,"41 |たんとう【担当】               | / 生)擔任,擔當,擔負"
N2,ちょうせい,調整,452,right,03,,,ちょうせい,調整,"3 | ちょうせい【調整】      区 / 名・他ず) 調整,調節                  職 / ちょうせい おこな                             業"
N2,つとめ,勤め,452,right,04,1,duplicate_reading,つとめ,勤め,4 |つとめ【勤め】 / る) 工作 ・ 職務 差事 / つと      吧
N2,つとめる,和務める,452,right,45,1,duplicate_reading,つとめる,和務める,45 | つとめる【和務める】 / 他下二) 任職・ 工作 : 擔任(職務) : 扮演 / 角色)
N2,つぶれる,潰れる,452,right,06,,,つぶれる,潰れる,"6 | つぶれる【潰れる】 / 下二) 壓壞 ・歴砕 : 均場 倒場 : 倒産 / 産 ; 磨損,磨印 ;(耳)聲,(眼)瞎"
N2,でいり,出入り,452,right,07,,,でいり,出入り,"7 |でいり【出入り】 / 名・自サ) 出入 ,進出;(因有買賣關係而) / 往來;收支;(數量的)出入;糾紛,"
N2,どくとく,独特,453,left,09,,,どくとく,独特,4a9 | どくとく【独特】 / どくとく        かた / 回 独特なやり方である。
N2,とる,採る,453,left,50,1,duplicate_reading,とる,採る,50 | とる【採る】 / vt五) 採取・ 採用・録取 : 採集 : 採光 / しんそつしゃ   と
N2,にがす,逃がす,453,left,51,,,にがす,逃がす,"51 | にがす【逃がす】 / (他五) 放掉,放跑;使跑掉,沒抓住; / 錯過,丟失"
N2,にゅうしゃ,入社,453,left,52,,,にゅうしゃ,入社,"52 | にゅうしゃ【入社】 / 名・中ず) 進公司工作,入社 / き きょう   にト$うしゃ"
N2,のうりつ,人能率,453,left,53,,,のうりつ,人能率,53 | のうりつ【人能率】 / 名 效率 / のうりつ   たか
N2,はっき,発揮,453,left,54,,,はっき,発揮,"54 | はっき【発揮】 / 名.他人 發揮,施展 / 452 |工作、職場(3)"
N2,ふせい,不正,453,right,57,,,ふせい,不正,"| 57 |ふせい【不正】 / 1 (名-形) 不正當,不正派,非法;壞行 / | 為,壞事"
N2,プラン,plan,453,right,58,,,プラン,plan,"58 | プラン【plan】              、 / - 1 @@ 計畫 , 方案;設計圖,平面圖 ;方式 / i 圏プランを立てる。"
N2,ほうる,放る,453,right,09,,,ほうる,放る,"| s9 | ほうる【放る】 / ... 1 (5) 拋,扔;中途放棄,棄置不顧, / | 不加理明"
N2,ほんらい,本来,453,right,60,,,ほんらい,本来,"160 | ほんらい【本来】 / i 吧本來,天生,原本;按道理,本應 。"
N2,やとう,雇う,454,left,63,,,やとう,雇う,63 |やとう【雇う】        | / 三) 雇用             1 / 全本 生生                  :
N2,ようじ,用事,454,left,04,,,ようじ,用事,") 4 |ようじ【用事】 / る (應辦的)事情,工作           國 / よう じ    す                              :"
N2,りゅう,流,454,left,65,,,りゅう,流,65 | りゅう【流】                      1! / *.撮(表特有的方式、派系)流流派 『」 / いちり*う きまきょう しゅうしょく                     1
N2,ろうどう,労働,454,left,,,,ろうどう,労働,"$ |ろうどう【労働 / を 勞動,體力勞動,工作;(經) 1 / |     ろうどう きょうせい                      :"
N2,がいぶ,外部,454,right,01,,,がいぶ,外部,1 | がいぶ【外部】                    区 / ) 外面・外部                                職
N2,けいび,警備,454,right,02,,,けいび,警備,"2 | けいび【警備】 / ・他サ) 警備 ,戒備"
N2,しほん,資本,454,right,03,,,しほん,資本,3 | しほん【資本】 / し ほん   ふ
N2,しょうぎょう,商業,454,right,04,,,しょうぎょう,商業,4 | しょうぎょう【商業】 / ) 商業
N2,しょうぼう,消防,454,right,05,,,しょうぼう,消防,"5 | しょうぼう【消防】 / ) 消防 消防隊員,消防車 / 消防士になる。"
N2,しょくぎょう,職業,455,left,07,,,しょくぎょう,職業,07 | しょくぎょう【職業】 / る) 職業 / きょう し   しょくきぎょう
N2,しょくば,職場,455,left,08,,,しょくば,職場,"08 | しょくば【職場】 / '翁 工作岡位,工作單位 / しょく ば   まも"
